upstream_002
             x                       y                       z
   5.13534e-03             4.94848e-03             4.16600e-01
   4.93371e-03             2.54147e-03             4.16600e-01
   4.66251e-03             1.10421e-04             4.16600e-01
   4.31255e-03            -2.31504e-03             4.16600e-01
   3.87611e-03            -4.70550e-03             4.16600e-01
   3.34830e-03            -7.03239e-03             4.16600e-01
   2.73077e-03            -9.26921e-03             4.16600e-01
   2.03712e-03            -1.13931e-02             4.16600e-01
   1.28621e-03            -1.33836e-02             4.16600e-01
   4.98553e-04            -1.52219e-02             4.16600e-01
  -3.01578e-04            -1.68917e-02             4.16600e-01
  -1.13883e-03            -1.83666e-02             4.16600e-01
  -1.92984e-03            -1.96484e-02             4.16600e-01
  -2.71085e-03            -2.07123e-02             4.16600e-01
  -3.45537e-03            -2.15509e-02             4.16600e-01
  -4.10754e-03            -2.21668e-02             4.16600e-01
  -4.68265e-03            -2.25477e-02             4.16600e-01
  -5.55068e-03            -2.25970e-02             4.16600e-01
  -5.80658e-03            -2.22716e-02             4.16600e-01
  -6.05508e-03            -2.16884e-02             4.16600e-01
  -6.13417e-03            -2.08929e-02             4.16600e-01
  -6.14271e-03            -1.98693e-02             4.16600e-01
  -6.07150e-03            -1.86311e-02             4.16600e-01
  -5.91592e-03            -1.71931e-02             4.16600e-01
  -5.68482e-03            -1.55694e-02             4.16600e-01
  -5.38007e-03            -1.37779e-02             4.16600e-01
  -5.00173e-03            -1.18391e-02             4.16600e-01
  -4.54584e-03            -9.77609e-03             4.16600e-01
  -4.01035e-03            -7.61333e-03             4.16600e-01
  -3.39102e-03            -5.37696e-03             4.16600e-01
  -2.68849e-03            -3.09298e-03             4.16600e-01
  -1.91758e-03            -7.84681e-04             4.16600e-01
  -1.09809e-03             1.52544e-03             4.16600e-01
  -2.52289e-04             3.81535e-03             4.16600e-01
   5.96781e-04             6.06333e-03             4.16600e-01
   1.42744e-03             8.24779e-03             4.16600e-01
   2.21762e-03             1.03480e-02             4.16600e-01
   2.94549e-03             1.23442e-02             4.16600e-01
   3.59525e-03             1.42163e-02             4.16600e-01
   4.15912e-03             1.59442e-02             4.16600e-01
   4.61794e-03             1.75119e-02             4.16600e-01
   4.96987e-03             1.89017e-02             4.16600e-01
   5.24834e-03             2.00890e-02             4.16600e-01
   5.37917e-03             2.10783e-02             4.16600e-01
   5.46445e-03             2.18335e-02             4.16600e-01
   5.52183e-03             2.23415e-02             4.16600e-01
   5.55217e-03             2.25966e-02             4.16600e-01
   5.55068e-03             2.25970e-02             4.16600e-01
   5.55204e-03             2.23341e-02             4.16600e-01
   5.55473e-03             2.18113e-02             4.16600e-01
   5.55873e-03             2.10342e-02             4.16600e-01
   5.56044e-03             2.00123e-02             4.16600e-01
   5.54522e-03             1.87603e-02             4.16600e-01
   5.52754e-03             1.72885e-02             4.16600e-01
   5.50778e-03             1.56129e-02             4.16600e-01
   5.47867e-03             1.37537e-02             4.16600e-01
   5.43733e-03             1.17321e-02             4.16600e-01
   5.37466e-03             9.57250e-03             4.16600e-01
   5.27826e-03             7.30188e-03             4.16600e-01
   5.13534e-03             4.94848e-03             4.16600e-01
   4.93371e-03             2.54147e-03             4.16600e-01
   4.66251e-03             1.10421e-04             4.16600e-01
   4.31255e-03            -2.31504e-03             4.16600e-01
   3.87611e-03            -4.70550e-03             4.16600e-01
   3.34830e-03            -7.03239e-03             4.16600e-01
   2.73077e-03            -9.26921e-03             4.16600e-01
   2.03712e-03            -1.13931e-02             4.16600e-01
   1.28621e-03            -1.33836e-02             4.16600e-01
   4.98553e-04            -1.52219e-02             4.16600e-01
  -3.01578e-04            -1.68917e-02             4.16600e-01
  -1.13883e-03            -1.83666e-02             4.16600e-01
  -1.92984e-03            -1.96484e-02             4.16600e-01
  -2.71085e-03            -2.07123e-02             4.16600e-01
  -3.45537e-03            -2.15509e-02             4.16600e-01
  -4.10754e-03            -2.21668e-02             4.16600e-01
  -4.68265e-03            -2.25477e-02             4.16600e-01
  -5.55068e-03            -2.25970e-02             4.16600e-01
  -5.80658e-03            -2.22716e-02             4.16600e-01
  -6.05508e-03            -2.16884e-02             4.16600e-01
  -6.13417e-03            -2.08929e-02             4.16600e-01
  -6.14271e-03            -1.98693e-02             4.16600e-01
  -6.07150e-03            -1.86311e-02             4.16600e-01
  -5.91592e-03            -1.71931e-02             4.16600e-01
  -5.68482e-03            -1.55694e-02             4.16600e-01
  -5.38007e-03            -1.37779e-02             4.16600e-01
  -5.00173e-03            -1.18391e-02             4.16600e-01
  -4.54584e-03            -9.77609e-03             4.16600e-01
  -4.01035e-03            -7.61333e-03             4.16600e-01
  -3.39102e-03            -5.37696e-03             4.16600e-01
  -2.68849e-03            -3.09298e-03             4.16600e-01
  -1.91758e-03            -7.84681e-04             4.16600e-01
  -1.09809e-03             1.52544e-03             4.16600e-01
  -2.52289e-04             3.81535e-03             4.16600e-01
   5.96781e-04             6.06333e-03             4.16600e-01
   1.42744e-03             8.24779e-03             4.16600e-01
   2.21762e-03             1.03480e-02             4.16600e-01
   2.94549e-03             1.23442e-02             4.16600e-01
   3.59525e-03             1.42163e-02             4.16600e-01
   4.15912e-03             1.59442e-02             4.16600e-01
   4.61794e-03             1.75119e-02             4.16600e-01
   4.96987e-03             1.89017e-02             4.16600e-01
   5.24834e-03             2.00890e-02             4.16600e-01
   5.37917e-03             2.10783e-02             4.16600e-01
   5.46445e-03             2.18335e-02             4.16600e-01
   5.52183e-03             2.23415e-02             4.16600e-01
   5.55217e-03             2.25966e-02             4.16600e-01

   5.20032e-03             2.17445e-02             4.35300e-01
   5.20317e-03             2.14919e-02             4.35300e-01
   5.20883e-03             2.09896e-02             4.35300e-01
   5.21725e-03             2.02430e-02             4.35300e-01
   5.22490e-03             1.92611e-02             4.35300e-01
   5.21764e-03             1.80581e-02             4.35300e-01
   5.20931e-03             1.66438e-02             4.35300e-01
   5.20018e-03             1.50337e-02             4.35300e-01
   5.18315e-03             1.32472e-02             4.35300e-01
   5.15533e-03             1.13045e-02             4.35300e-01
   5.10782e-03             9.22916e-03             4.35300e-01
   5.02855e-03             7.04691e-03             4.35300e-01
   4.90507e-03             4.78486e-03             4.35300e-01
   4.72550e-03             2.47094e-03             4.35300e-01
   4.47922e-03             1.33525e-04             4.35300e-01
   4.15724e-03            -2.19899e-03             4.35300e-01
   3.75196e-03            -4.49838e-03             4.35300e-01
   3.25852e-03            -6.73723e-03             4.35300e-01
   2.67833e-03            -8.89006e-03             4.35300e-01
   2.02435e-03            -1.09349e-02             4.35300e-01
   1.31456e-03            -1.28518e-02             4.35300e-01
   5.68575e-04            -1.46227e-02             4.35300e-01
  -1.90391e-04            -1.62318e-02             4.35300e-01
  -9.86168e-04            -1.76538e-02             4.35300e-01
  -1.73866e-03            -1.88901e-02             4.35300e-01
  -2.48281e-03            -1.99169e-02             4.35300e-01
  -3.19323e-03            -2.07271e-02             4.35300e-01
  -3.81624e-03            -2.13226e-02             4.35300e-01
  -4.36658e-03            -2.16920e-02             4.35300e-01
  -5.20032e-03            -2.17445e-02             4.35300e-01
  -5.44811e-03            -2.14333e-02             4.35300e-01
  -5.69030e-03            -2.08744e-02             4.35300e-01
  -5.77098e-03            -2.01106e-02             4.35300e-01
  -5.78520e-03            -1.91271e-02             4.35300e-01
  -5.72407e-03            -1.79370e-02             4.35300e-01
  -5.58304e-03            -1.65544e-02             4.35300e-01
  -5.37054e-03            -1.49930e-02             4.35300e-01
  -5.08827e-03            -1.32699e-02             4.35300e-01
  -4.73616e-03            -1.14047e-02             4.35300e-01
  -4.31026e-03            -9.41990e-03             4.35300e-01
  -3.80847e-03            -7.33870e-03             4.35300e-01
  -3.22656e-03            -5.18628e-03             4.35300e-01
  -2.56498e-03            -2.98764e-03             4.35300e-01
  -1.83785e-03            -7.65225e-04             4.35300e-01
  -1.06405e-03             1.45923e-03             4.35300e-01
  -2.64853e-04             3.66441e-03             4.35300e-01
   5.37734e-04             5.82933e-03             4.35300e-01
   1.32300e-03             7.93312e-03             4.35300e-01
   2.06987e-03             9.95570e-03             4.35300e-01
   2.75749e-03             1.18780e-02             4.35300e-01
   3.37078e-03             1.36806e-02             4.35300e-01
   3.90241e-03             1.53441e-02             4.35300e-01
   4.33403e-03             1.68532e-02             4.35300e-01
   4.66400e-03             1.81905e-02             4.35300e-01
   4.92457e-03             1.93330e-02             4.35300e-01
   5.04446e-03             2.02843e-02             4.35300e-01
   5.12196e-03             2.10104e-02             4.35300e-01
   5.17410e-03             2.14989e-02             4.35300e-01
   5.20169e-03             2.17441e-02             4.35300e-01
